"","Site","Date","year","month","variable","val"
"458","CH4",2018-09-01,2018,9,"d18O",-9.416274814
"459","CH4",2019-09-01,2019,9,"d18O",-8.968164105
"460","CH4",2020-09-01,2020,9,"d18O",-8.7710888
"461","CH4",2017-10-01,2017,10,"d18O",-9.820557864
"462","CH4",2018-10-01,2018,10,"d18O",-9.032988402
"463","CH4",2019-10-01,2019,10,"d18O",-8.764432324
"464","CH4",2020-10-01,2020,10,"d18O",-8.59
"465","CH4",2017-11-01,2017,11,"d18O",-9.119947117
"466","CH4",2018-11-01,2018,11,"d18O",-8.823295911
"467","CH4",2019-11-01,2019,11,"d18O",-8.541885491
"468","CH4",2020-11-01,2020,11,"d18O",-8.607985508
"469","CH4",2017-12-01,2017,12,"d18O",-8.91949723
"470","CH4",2018-12-01,2018,12,"d18O",-8.945654069
"471","CH4",2019-12-01,2019,12,"d18O",-8.424179551
"472","CH4",2020-12-01,2020,12,"d18O",-8.43
"473","DN2",2018-01-01,2018,1,"d18O",-7.528507043
"474","DN2",2018-02-01,2018,2,"d18O",-8.831625252
"475","DN2",2018-03-01,2018,3,"d18O",-8.870530263
"476","DN2",2018-04-01,2018,4,"d18O",-8.559851955
"477","DN2",2017-05-01,2017,5,"d18O",-8.806283053
"478","DN2",2018-05-01,2018,5,"d18O",-9.000597643
"479","DN2",2017-06-01,2017,6,"d18O",-9.248336713
"480","DN2",2018-06-01,2018,6,"d18O",-9.480737389
"481","DN2",2017-07-01,2017,7,"d18O",-9.564038882
"482","DN2",2018-07-01,2018,7,"d18O",-9.592854652
"483","DN2",2017-08-01,2017,8,"d18O",-10.34927954
"484","DN2",2018-08-01,2018,8,"d18O",-9.463671817
"485","DN2",2017-09-01,2017,9,"d18O",-9.753367508
"486","DN2",2018-09-01,2018,9,"d18O",-9.212520931
"487","DN2",2017-10-01,2017,10,"d18O",-9.01032022
"488","DN2",2018-10-01,2018,10,"d18O",-9.102884045
"489","DN2",2017-11-01,2017,11,"d18O",-8.679655419
"490","DN2",2017-12-01,2017,12,"d18O",-7.538744383
"491","DN4",2018-01-01,2018,1,"d18O",-8.402661538
"492","DN4",2019-01-01,2019,1,"d18O",-8.83358798
"493","DN4",2020-01-01,2020,1,"d18O",-8.731996237
"494","DN4",2021-01-01,2021,1,"d18O",-9.332585415
"495","DN4",2018-02-01,2018,2,"d18O",-8.515130678
"496","DN4",2019-02-01,2019,2,"d18O",-8.711087259
"497","DN4",2020-02-01,2020,2,"d18O",-8.708071822
"498","DN4",2021-02-01,2021,2,"d18O",-8.593391188
"499","DN4",2018-03-01,2018,3,"d18O",-8.92244194
"500","DN4",2019-03-01,2019,3,"d18O",-8.677274452
"501","DN4",2020-03-02,2020,3,"d18O",-8.532531681
"502","DN4",2017-04-01,2017,4,"d18O",-8.238233847
"503","DN4",2018-04-01,2018,4,"d18O",-8.353086674
"504","DN4",2019-04-01,2019,4,"d18O",-8.476200371
"505","DN4",2017-05-01,2017,5,"d18O",-8.644892841
"506","DN4",2018-05-01,2018,5,"d18O",-8.613950712
"507","DN4",2019-05-01,2019,5,"d18O",-8.762270431
"508","DN4",2020-05-04,2020,5,"d18O",-8.700595115
"509","DN4",2017-06-01,2017,6,"d18O",-8.845803637
"510","DN4",2018-06-01,2018,6,"d18O",-9.009606744
"511","DN4",2019-06-01,2019,6,"d18O",-8.994858832
"512","DN4",2020-06-01,2020,6,"d18O",-8.641404806
"513","DN4",2021-06-01,2021,6,"d18O",-8.8
"514","DN4",2017-07-01,2017,7,"d18O",-8.985519791
"515","DN4",2018-07-01,2018,7,"d18O",-9.212322886
"516","DN4",2019-07-01,2019,7,"d18O",-8.906449439
"517","DN4",2020-07-01,2020,7,"d18O",-9.025992849
"518","DN4",2021-07-01,2021,7,"d18O",-9.08
"519","DN4",2017-08-01,2017,8,"d18O",-9.459799101
"520","DN4",2018-08-01,2018,8,"d18O",-9.008143533
"521","DN4",2019-08-01,2019,8,"d18O",-10.02471533
"522","DN4",2020-08-01,2020,8,"d18O",-8.984835628
"523","DN4",2017-09-01,2017,9,"d18O",-8.564255413
"524","DN4",2018-09-01,2018,9,"d18O",-9.234445091
"525","DN4",2019-09-01,2019,9,"d18O",-9.160587627
"526","DN4",2020-09-01,2020,9,"d18O",-8.941601846
"527","DN4",2017-10-01,2017,10,"d18O",-9.122138906
"528","DN4",2018-10-01,2018,10,"d18O",-9.303506696
"529","DN4",2019-10-01,2019,10,"d18O",-9.067994944
"530","DN4",2020-10-01,2020,10,"d18O",-9
"531","DN4",2017-11-01,2017,11,"d18O",-9.031721582
"532","DN4",2018-11-01,2018,11,"d18O",-9.42523804
"533","DN4",2019-11-01,2019,11,"d18O",-9.000635212
"534","DN4",2020-11-01,2020,11,"d18O",-8.969948675
"535","DN4",2017-12-01,2017,12,"d18O",-8.613557077
"536","DN4",2018-12-01,2018,12,"d18O",-9.339128798
"537","DN4",2019-12-01,2019,12,"d18O",-8.730792564
"538","DN4",2020-12-01,2020,12,"d18O",-8.63
"539","DN5",2018-01-01,2018,1,"d18O",-8.165785185
"540","DN5",2019-01-01,2019,1,"d18O",-8.335255154
"541","DN5",2020-01-01,2020,1,"d18O",-8.180167841
"542","DN5",2021-01-01,2021,1,"d18O",-9.100761884
"543","DN5",2018-02-01,2018,2,"d18O",-8.957912865
"544","DN5",2019-02-01,2019,2,"d18O",-8.227735231
"545","DN5",2020-02-01,2020,2,"d18O",-8.482013415
"546","DN5",2021-02-01,2021,2,"d18O",-8.461351809
"547","DN5",2018-03-01,2018,3,"d18O",-9.001032087
"548","DN5",2019-03-01,2019,3,"d18O",-8.621143599
"549","DN5",2020-03-02,2020,3,"d18O",-8.192802854
"550","DN5",2017-04-01,2017,4,"d18O",-8.377351113
"551","DN5",2018-04-01,2018,4,"d18O",-8.248975468
"552","DN5",2019-04-01,2019,4,"d18O",-8.52793437
"553","DN5",2017-05-01,2017,5,"d18O",-8.594601594
"554","DN5",2018-05-01,2018,5,"d18O",-8.342745042
"555","DN5",2019-05-01,2019,5,"d18O",-8.873174039
"556","DN5",2020-05-04,2020,5,"d18O",-8.604561243
"557","DN5",2017-06-01,2017,6,"d18O",-8.21975261
"558","DN5",2018-06-01,2018,6,"d18O",-8.954219342
"559","DN5",2019-06-01,2019,6,"d18O",-8.808503402
"560","DN5",2020-06-01,2020,6,"d18O",-8.416391193
"561","DN5",2021-06-01,2021,6,"d18O",-9.04
"562","DN5",2017-07-01,2017,7,"d18O",-8.576520247
"563","DN5",2018-07-01,2018,7,"d18O",-9.033954977
"564","DN5",2019-07-01,2019,7,"d18O",-8.345471813
"565","DN5",2020-07-01,2020,7,"d18O",-8.747984324
"566","DN5",2021-07-01,2021,7,"d18O",-8.57
"567","DN5",2017-08-01,2017,8,"d18O",-8.724202164
"568","DN5",2018-08-01,2018,8,"d18O",-8.698092842
"569","DN5",2019-08-01,2019,8,"d18O",-9.465899731
"570","DN5",2020-08-01,2020,8,"d18O",-8.287713819
"571","DN5",2017-09-01,2017,9,"d18O",-8.16044712
"572","DN5",2018-09-01,2018,9,"d18O",-8.785092357
"573","DN5",2019-09-01,2019,9,"d18O",-3.212015358
"574","DN5",2020-09-01,2020,9,"d18O",-8.850728423
"575","DN5",2017-10-01,2017,10,"d18O",-9.190748453
"576","DN5",2018-10-01,2018,10,"d18O",-9.059524805
"577","DN5",2019-10-01,2019,10,"d18O",-8.594189776
"578","DN5",2017-11-01,2017,11,"d18O",-8.88148394
"579","DN5",2018-11-01,2018,11,"d18O",-9.226447728
"580","DN5",2019-11-01,2019,11,"d18O",-8.863807943
"581","DN5",2020-11-01,2020,11,"d18O",-8.876306463
"582","DN5",2017-12-01,2017,12,"d18O",-8.022545716
"583","DN5",2018-12-01,2018,12,"d18O",-9.032706
"584","DN5",2019-12-01,2019,12,"d18O",-8.657583823
"585","DN5",2020-12-01,2020,12,"d18O",-8.52
"586","GS1",2018-01-01,2018,1,"d18O",-5.907826463
"587","GS1",2019-01-01,2019,1,"d18O",-6.175599673
"588","GS1",2020-01-01,2020,1,"d18O",-5.66652989
"589","GS1",2021-01-01,2021,1,"d18O",-5.265205719
"590","GS1",2018-02-01,2018,2,"d18O",-6.170594135
"591","GS1",2019-02-01,2019,2,"d18O",-6.002469207
"592","GS1",2020-02-01,2020,2,"d18O",-5.26697259
"593","GS1",2021-02-01,2021,2,"d18O",-6.228802828
"594","GS1",2018-03-01,2018,3,"d18O",-6.294348343
"595","GS1",2019-03-01,2019,3,"d18O",-5.884613641
"597","GS1",2017-04-01,2017,4,"d18O",-5.867389874
"598","GS1",2018-04-01,2018,4,"d18O",-5.805353866
"599","GS1",2019-04-01,2019,4,"d18O",-5.950222959
"600","GS1",2017-05-01,2017,5,"d18O",-6.382739378
"601","GS1",2018-05-01,2018,5,"d18O",-6.24669016
"602","GS1",2019-05-01,2019,5,"d18O",-6.382448218
"603","GS1",2020-05-04,2020,5,"d18O",-5.342521796
"604","GS1",2017-06-01,2017,6,"d18O",-6.644754115
"605","GS1",2018-06-01,2018,6,"d18O",-6.50317864
"606","GS1",2019-06-01,2019,6,"d18O",-6.199931634
"607","GS1",2020-06-01,2020,6,"d18O",-6.333292189
"608","GS1",2021-06-01,2021,6,"d18O",-6.71
"609","GS1",2017-07-01,2017,7,"d18O",-6.87897033
"610","GS1",2018-07-01,2018,7,"d18O",-6.476401229
"611","GS1",2019-07-01,2019,7,"d18O",-6.426432529
"612","GS1",2020-07-01,2020,7,"d18O",-6.251358747
"613","GS1",2021-07-01,2021,7,"d18O",-6.38
"614","GS1",2017-08-01,2017,8,"d18O",-6.678735369
"615","GS1",2018-08-01,2018,8,"d18O",-6.487978839
"616","GS1",2019-08-01,2019,8,"d18O",-7.205527364
"617","GS1",2020-08-01,2020,8,"d18O",-6.374806809
"618","GS1",2017-09-01,2017,9,"d18O",-6.489866338
"619","GS1",2018-09-01,2018,9,"d18O",-5.672674351
"620","GS1",2019-09-01,2019,9,"d18O",-6.152077162
"621","GS1",2020-09-01,2020,9,"d18O",-6.243475482
"622","GS1",2017-10-01,2017,10,"d18O",-6.511595359
"623","GS1",2018-10-01,2018,10,"d18O",-6.348014707
"624","GS1",2019-10-01,2019,10,"d18O",-6.371257187
"625","GS1",2017-11-01,2017,11,"d18O",-6.04697782
"626","GS1",2018-11-01,2018,11,"d18O",-6.265668473
"627","GS1",2019-11-01,2019,11,"d18O",-5.811680402
"628","GS1",2020-11-01,2020,11,"d18O",-6.090875928
"629","GS1",2017-12-01,2017,12,"d18O",-5.585576112
"630","GS1",2018-12-01,2018,12,"d18O",-6.285347048
"631","GS1",2019-12-01,2019,12,"d18O",-5.498914551
"632","GS1",2020-12-01,2020,12,"d18O",-5.46
"633","GS2",2018-01-01,2018,1,"d18O",-6.847655038
"634","GS2",2019-01-01,2019,1,"d18O",-6.901596578
"635","GS2",2020-01-01,2020,1,"d18O",-6.434297137
"636","GS2",2021-01-01,2021,1,"d18O",-6.36796432
"637","GS2",2018-02-01,2018,2,"d18O",-6.981418402
"638","GS2",2019-02-01,2019,2,"d18O",-6.74736928
"639","GS2",2020-02-01,2020,2,"d18O",-6.570372619
"640","GS2",2021-02-01,2021,2,"d18O",-6.518887999
"641","GS2",2018-03-01,2018,3,"d18O",-6.896041845
"642","GS2",2019-03-01,2019,3,"d18O",-6.576692972
"644","GS2",2018-04-01,2018,4,"d18O",-6.328848542
"645","GS2",2019-04-01,2019,4,"d18O",-6.660516782
"646","GS2",2017-05-01,2017,5,"d18O",-6.704403997
"647","GS2",2018-05-01,2018,5,"d18O",-6.674890809
"648","GS2",2019-05-01,2019,5,"d18O",-6.944613221
"649","GS2",2020-05-04,2020,5,"d18O",-5.736883114
"650","GS2",2017-06-01,2017,6,"d18O",-6.955604678
"651","GS2",2018-06-01,2018,6,"d18O",-6.92177441
"652","GS2",2019-06-01,2019,6,"d18O",-6.876002553
"653","GS2",2020-06-01,2020,6,"d18O",-6.652223477
"654","GS2",2021-06-01,2021,6,"d18O",-6.82
"655","GS2",2017-07-01,2017,7,"d18O",-7.034026901
"656","GS2",2018-07-01,2018,7,"d18O",-6.971239469
"657","GS2",2019-07-01,2019,7,"d18O",-6.952024182
"658","GS2",2020-07-01,2020,7,"d18O",-6.611068562
"659","GS2",2021-07-01,2021,7,"d18O",-6.67
"660","GS2",2017-08-01,2017,8,"d18O",-6.963018404
"661","GS2",2018-08-01,2018,8,"d18O",-7.059813629
"662","GS2",2019-08-01,2019,8,"d18O",-7.673615374
"663","GS2",2020-08-01,2020,8,"d18O",-6.669819691
"664","GS2",2017-09-01,2017,9,"d18O",-6.997164835
"665","GS2",2018-09-01,2018,9,"d18O",-6.630115604
"666","GS2",2019-09-01,2019,9,"d18O",-6.926617172
"667","GS2",2020-09-01,2020,9,"d18O",-6.634102313
"668","GS2",2017-10-01,2017,10,"d18O",-6.860807352
"669","GS2",2018-10-01,2018,10,"d18O",-6.950033787
"670","GS2",2019-10-01,2019,10,"d18O",-6.764232072
"671","GS2",2017-11-01,2017,11,"d18O",-6.621823498
"672","GS2",2018-11-01,2018,11,"d18O",-6.791930335
"673","GS2",2019-11-01,2019,11,"d18O",-6.126853527
"674","GS2",2020-11-01,2020,11,"d18O",-6.672295502
"675","GS2",2017-12-01,2017,12,"d18O",-6.966191706
"676","GS2",2018-12-01,2018,12,"d18O",-6.633409186
"677","GS2",2019-12-01,2019,12,"d18O",-6.422866442
"678","GS2",2020-12-01,2020,12,"d18O",-6.53
"679","GS3",2018-01-01,2018,1,"d18O",-5.988828996
"680","GS3",2019-01-01,2019,1,"d18O",-6.076146463
"681","GS3",2020-01-01,2020,1,"d18O",-5.802765903
"682","GS3",2021-01-01,2021,1,"d18O",-5.38127491
"683","GS3",2018-02-01,2018,2,"d18O",-6.269279983
"684","GS3",2019-02-01,2019,2,"d18O",-5.632798282
"685","GS3",2020-02-01,2020,2,"d18O",-5.351645437
"686","GS3",2021-02-01,2021,2,"d18O",-5.846969624
"687","GS3",2018-03-01,2018,3,"d18O",-6.338509334
"688","GS3",2019-03-01,2019,3,"d18O",-5.661666224
"689","GS3",2017-04-01,2017,4,"d18O",-5.813976404
"690","GS3",2018-04-01,2018,4,"d18O",-5.550861204
"691","GS3",2019-04-01,2019,4,"d18O",-6.032747908
"692","GS3",2017-05-01,2017,5,"d18O",-6.016937826
"693","GS3",2018-05-01,2018,5,"d18O",-6.116496227
"694","GS3",2019-05-01,2019,5,"d18O",-6.285138949
"695","GS3",2020-05-04,2020,5,"d18O",-5.817464909
"696","GS3",2017-06-01,2017,6,"d18O",-6.123100693
"697","GS3",2018-06-01,2018,6,"d18O",-6.411883971
"698","GS3",2019-06-01,2019,6,"d18O",-6.202953764
"699","GS3",2020-06-01,2020,6,"d18O",-6.064388937
"700","GS3",2021-06-01,2021,6,"d18O",-6.46
"701","GS3",2017-07-01,2017,7,"d18O",-6.525468257
"702","GS3",2018-07-01,2018,7,"d18O",-6.437467768
"703","GS3",2019-07-01,2019,7,"d18O",-6.280890222
"704","GS3",2020-07-01,2020,7,"d18O",-6.027543767
"705","GS3",2021-07-01,2021,7,"d18O",-5.95
"706","GS3",2017-08-01,2017,8,"d18O",-6.302008687
"707","GS3",2018-08-01,2018,8,"d18O",-6.357313959
"708","GS3",2019-08-01,2019,8,"d18O",-7.006305695
"709","GS3",2020-08-01,2020,8,"d18O",-6.05213647
"710","GS3",2017-09-01,2017,9,"d18O",-6.313998493
"711","GS3",2018-09-01,2018,9,"d18O",-6.314424764
"712","GS3",2019-09-01,2019,9,"d18O",-6.374989615
"713","GS3",2020-09-01,2020,9,"d18O",-5.890475057
"714","GS3",2017-10-01,2017,10,"d18O",-6.176722112
"715","GS3",2018-10-01,2018,10,"d18O",-6.232459367
"716","GS3",2019-10-01,2019,10,"d18O",-6.152516469
"717","GS3",2017-11-01,2017,11,"d18O",-6.216546265
"718","GS3",2018-11-01,2018,11,"d18O",-6.131331173
"719","GS3",2019-11-01,2019,11,"d18O",-5.380950615
"720","GS3",2020-11-01,2020,11,"d18O",-5.899079844
"721","GS3",2017-12-01,2017,12,"d18O",-5.564706098
"722","GS3",2018-12-01,2018,12,"d18O",-6.270451163
"723","GS3",2019-12-01,2019,12,"d18O",-5.697770878
"724","GS3",2020-12-01,2020,12,"d18O",-5.67
"726","GS4",2018-01-01,2018,1,"d18O",-5.61558175
"727","GS4",2019-01-01,2019,1,"d18O",-6.086041969
"728","GS4",2020-01-01,2020,1,"d18O",-5.670335234
"729","GS4",2021-01-01,2021,1,"d18O",-5.742649147
"730","GS4",2018-02-01,2018,2,"d18O",-5.859533674
"731","GS4",2019-02-01,2019,2,"d18O",-5.915285103
"732","GS4",2020-02-01,2020,2,"d18O",-5.632349969
"733","GS4",2021-02-01,2021,2,"d18O",-5.404379321
"734","GS4",2018-03-01,2018,3,"d18O",-6.010406971
"735","GS4",2019-03-01,2019,3,"d18O",-5.645218798
"736","GS4",2020-03-02,2020,3,"d18O",-5.479482223
"737","GS4",2017-04-01,2017,4,"d18O",-5.675723626
"738","GS4",2018-04-01,2018,4,"d18O",-5.410517245
"739","GS4",2019-04-01,2019,4,"d18O",-5.846538016
"740","GS4",2017-05-01,2017,5,"d18O",-5.706976183
"741","GS4",2018-05-01,2018,5,"d18O",-5.906812028
"742","GS4",2019-05-01,2019,5,"d18O",-6.104251166
"743","GS4",2020-05-04,2020,5,"d18O",-5.510558232
"744","GS4",2017-06-01,2017,6,"d18O",-6.193368313
"745","GS4",2018-06-01,2018,6,"d18O",-6.142208583
"746","GS4",2019-06-01,2019,6,"d18O",-5.833797314
"747","GS4",2020-06-01,2020,6,"d18O",-5.804269136
"748","GS4",2021-06-01,2021,6,"d18O",-5.72
"749","GS4",2017-07-01,2017,7,"d18O",-6.071464894
"750","GS4",2018-07-01,2018,7,"d18O",-6.083435518
"751","GS4",2019-07-01,2019,7,"d18O",-5.795082799
"752","GS4",2020-07-01,2020,7,"d18O",-6.070700916
"753","GS4",2021-07-01,2021,7,"d18O",-5.83
"754","GS4",2017-08-01,2017,8,"d18O",-5.902711723
"755","GS4",2018-08-01,2018,8,"d18O",-6.470783037
"756","GS4",2019-08-01,2019,8,"d18O",-6.592464726
"757","GS4",2020-08-01,2020,8,"d18O",-5.859736764
"758","GS4",2017-09-01,2017,9,"d18O",-6.262908392
"759","GS4",2018-09-01,2018,9,"d18O",-6.386682393
"760","GS4",2019-09-01,2019,9,"d18O",-5.935424026
"761","GS4",2020-09-01,2020,9,"d18O",-5.858917426
"762","GS4",2017-10-01,2017,10,"d18O",-6.190713321
"763","GS4",2018-10-01,2018,10,"d18O",-6.07771218
"764","GS4",2019-10-01,2019,10,"d18O",-5.969101579
"765","GS4",2017-11-01,2017,11,"d18O",-5.73090224
"766","GS4",2018-11-01,2018,11,"d18O",-6.240141808
"767","GS4",2019-11-01,2019,11,"d18O",-5.751345508
"768","GS4",2020-11-01,2020,11,"d18O",-5.690396055
"769","GS4",2017-12-01,2017,12,"d18O",-5.930379916
"770","GS4",2018-12-01,2018,12,"d18O",-5.871337746
"771","GS4",2019-12-01,2019,12,"d18O",-5.098322901
"772","GS4",2020-12-01,2020,12,"d18O",-5.72
"773","GY1",2018-01-01,2018,1,"d18O",-7.208853489
"774","GY1",2019-01-01,2019,1,"d18O",-7.253093193
"775","GY1",2020-01-01,2020,1,"d18O",-6.561358995
"776","GY1",2021-01-01,2021,1,"d18O",-7.085041
"777","GY1",2018-02-01,2018,2,"d18O",-7.42231209
"778","GY1",2019-02-01,2019,2,"d18O",-6.87786245
"779","GY1",2020-02-01,2020,2,"d18O",-7.01600862
"780","GY1",2021-02-01,2021,2,"d18O",-7.049854863
"781","GY1",2018-03-01,2018,3,"d18O",-7.288450277
"782","GY1",2019-03-01,2019,3,"d18O",-5.83141991
"783","GY1",2020-03-02,2020,3,"d18O",-6.173172521
"784","GY1",2017-04-01,2017,4,"d18O",-7.172747146
"785","GY1",2018-04-01,2018,4,"d18O",-6.206743557
"786","GY1",2019-04-01,2019,4,"d18O",-6.809789186
"787","GY1",2017-05-01,2017,5,"d18O",-7.367126735
"788","GY1",2018-05-01,2018,5,"d18O",-6.944110927
"789","GY1",2019-05-01,2019,5,"d18O",-7.118735125
"790","GY1",2020-05-04,2020,5,"d18O",-7.084215126
"791","GY1",2017-06-01,2017,6,"d18O",-6.816742478
"792","GY1",2019-06-01,2019,6,"d18O",-7.28496405
"793","GY1",2020-06-01,2020,6,"d18O",-7.545643459
"794","GY1",2021-06-01,2021,6,"d18O",-7.64
"795","GY1",2017-07-01,2017,7,"d18O",-7.304395176
"796","GY1",2018-07-01,2018,7,"d18O",-7.350084237
"797","GY1",2019-07-01,2019,7,"d18O",-7.277495164
"798","GY1",2020-07-01,2020,7,"d18O",-7.516766488
"799","GY1",2021-07-01,2021,7,"d18O",-7.28
"800","GY1",2017-08-01,2017,8,"d18O",-7.835059934
"801","GY1",2018-08-01,2018,8,"d18O",-7.676833259
"802","GY1",2019-08-01,2019,8,"d18O",-7.921557388
"803","GY1",2020-08-01,2020,8,"d18O",-7.240004235
"804","GY1",2017-09-01,2017,9,"d18O",-7.446495717
"805","GY1",2018-09-01,2018,9,"d18O",-7.59072531
"806","GY1",2019-09-01,2019,9,"d18O",-7.678542874
"807","GY1",2020-09-01,2020,9,"d18O",-7.28346126
"808","GY1",2017-10-01,2017,10,"d18O",-7.868749248
"809","GY1",2018-10-01,2018,10,"d18O",-7.549628629
"810","GY1",2019-10-01,2019,10,"d18O",-7.537009499
"811","GY1",2017-11-01,2017,11,"d18O",-7.635557029
"812","GY1",2018-11-01,2018,11,"d18O",-7.181276445
"813","GY1",2019-11-01,2019,11,"d18O",-7.753850417
"814","GY1",2020-11-01,2020,11,"d18O",-7.09991633
"815","GY1",2017-12-01,2017,12,"d18O",-7.792414201
"816","GY1",2018-12-01,2018,12,"d18O",-7.037787951
"817","GY1",2019-12-01,2019,12,"d18O",-7.037531966
"818","GY1",2020-12-01,2020,12,"d18O",-5.59
"819","GY2",2018-01-01,2018,1,"d18O",-6.243598377
"820","GY2",2019-01-01,2019,1,"d18O",-6.106245294
"821","GY2",2020-01-01,2020,1,"d18O",-6.126286469
"822","GY2",2021-01-01,2021,1,"d18O",-6.328666897
"823","GY2",2018-02-01,2018,2,"d18O",-6.767422605
"824","GY2",2019-02-01,2019,2,"d18O",-5.974745476
"825","GY2",2020-02-01,2020,2,"d18O",-2.302419724
"826","GY2",2021-02-01,2021,2,"d18O",-6.285712074
"827","GY2",2018-03-01,2018,3,"d18O",-6.313932456
"828","GY2",2019-03-01,2019,3,"d18O",-5.938226655
"829","GY2",2020-03-02,2020,3,"d18O",-5.737410917
"830","GY2",2017-04-01,2017,4,"d18O",-6.038348455
"831","GY2",2018-04-01,2018,4,"d18O",-5.717724881
"832","GY2",2019-04-01,2019,4,"d18O",-5.903141023
"833","GY2",2017-05-01,2017,5,"d18O",-6.262031553
"834","GY2",2018-05-01,2018,5,"d18O",-6.236549427
"835","GY2",2019-05-01,2019,5,"d18O",-6.199570471
"836","GY2",2020-05-04,2020,5,"d18O",-6.361545175
"837","GY2",2017-06-01,2017,6,"d18O",-6.472765751
"838","GY2",2018-06-01,2018,6,"d18O",-6.777500085
"839","GY2",2019-06-01,2019,6,"d18O",-6.415718812
"840","GY2",2020-06-01,2020,6,"d18O",-6.768704037
"841","GY2",2021-06-01,2021,6,"d18O",-6.85
"842","GY2",2017-07-01,2017,7,"d18O",-6.384638727
"843","GY2",2018-07-01,2018,7,"d18O",-6.82135573
"844","GY2",2019-07-01,2019,7,"d18O",-6.317154403
"845","GY2",2020-07-01,2020,7,"d18O",-6.826452843
"846","GY2",2021-07-01,2021,7,"d18O",-6.76
"847","GY2",2017-08-01,2017,8,"d18O",-7.022352145
"848","GY2",2018-08-01,2018,8,"d18O",-6.835901315
"849","GY2",2019-08-01,2019,8,"d18O",-7.209747009
"850","GY2",2020-08-01,2020,8,"d18O",-6.511089934
"851","GY2",2017-09-01,2017,9,"d18O",-6.819331985
"852","GY2",2018-09-01,2018,9,"d18O",-6.821482638
"853","GY2",2019-09-01,2019,9,"d18O",-6.779769026
"854","GY2",2020-09-01,2020,9,"d18O",-6.952713011
"855","GY2",2017-10-01,2017,10,"d18O",-6.970197244
"856","GY2",2018-10-01,2018,10,"d18O",-6.742357406
"857","GY2",2019-10-01,2019,10,"d18O",-6.70894815
"858","GY2",2017-11-01,2017,11,"d18O",-6.636742076
"859","GY2",2018-11-01,2018,11,"d18O",-6.331418975
"860","GY2",2019-11-01,2019,11,"d18O",-6.571491017
"861","GY2",2020-11-01,2020,11,"d18O",-6.340572716
"862","GY2",2017-12-01,2017,12,"d18O",-6.648745404
"863","GY2",2018-12-01,2018,12,"d18O",-6.165144193
"864","GY2",2019-12-01,2019,12,"d18O",-6.24313487
"865","GY2",2020-12-01,2020,12,"d18O",-5.61
"866","GY3",2018-01-01,2018,1,"d18O",-7.074015972
"867","GY3",2019-01-01,2019,1,"d18O",-7.125482399
"868","GY3",2020-01-01,2020,1,"d18O",-6.937374601
"869","GY3",2021-01-01,2021,1,"d18O",-7.158774309
"870","GY3",2018-02-01,2018,2,"d18O",-7.366184137
"871","GY3",2019-02-01,2019,2,"d18O",-7.097885849
"872","GY3",2020-02-01,2020,2,"d18O",-7.187762072
"873","GY3",2021-02-01,2021,2,"d18O",-7.204569697
"874","GY3",2018-03-01,2018,3,"d18O",-7.214643879
"875","GY3",2019-03-01,2019,3,"d18O",-6.976038962
"876","GY3",2020-03-02,2020,3,"d18O",-6.831377347
"877","GY3",2017-04-01,2017,4,"d18O",-6.826394711
"878","GY3",2018-04-01,2018,4,"d18O",-6.133755283
"879","GY3",2019-04-01,2019,4,"d18O",-7.017800236
"880","GY3",2017-05-01,2017,5,"d18O",-7.26982486
"881","GY3",2019-05-01,2019,5,"d18O",-7.277733297
"882","GY3",2020-05-04,2020,5,"d18O",-7.337402999
"883","GY3",2017-06-01,2017,6,"d18O",-7.465546829
"884","GY3",2018-06-01,2018,6,"d18O",-7.600642439
"885","GY3",2019-06-01,2019,6,"d18O",-7.388820873
"886","GY3",2020-06-01,2020,6,"d18O",-7.767338758
"887","GY3",2021-06-01,2021,6,"d18O",-7.77
"888","GY3",2017-07-01,2017,7,"d18O",-7.312914595
"889","GY3",2018-07-01,2018,7,"d18O",-7.518325204
"890","GY3",2019-07-01,2019,7,"d18O",-7.491383177
"891","GY3",2020-07-01,2020,7,"d18O",-7.691803853
"892","GY3",2021-07-01,2021,7,"d18O",-7.68
"893","GY3",2017-08-01,2017,8,"d18O",-8.006349569
"894","GY3",2018-08-01,2018,8,"d18O",-7.660443281
"895","GY3",2019-08-01,2019,8,"d18O",-8.264891753
"896","GY3",2020-08-01,2020,8,"d18O",-7.46166473
"897","GY3",2017-09-01,2017,9,"d18O",-7.683278682
"898","GY3",2018-09-01,2018,9,"d18O",-7.652947156
"899","GY3",2019-09-01,2019,9,"d18O",-7.569080768
"900","GY3",2020-09-01,2020,9,"d18O",-7.811242411
"901","GY3",2017-10-01,2017,10,"d18O",-7.915587123
"902","GY3",2018-10-01,2018,10,"d18O",-7.612456795
"903","GY3",2019-10-01,2019,10,"d18O",-7.650770639
"904","GY3",2017-11-01,2017,11,"d18O",-7.38039489
"905","GY3",2018-11-01,2018,11,"d18O",-7.033273354
"906","GY3",2019-11-01,2019,11,"d18O",-7.623986374
"907","GY3",2020-11-01,2020,11,"d18O",-7.085039066
"908","GY3",2017-12-01,2017,12,"d18O",-7.217960963
"909","GY3",2018-12-01,2018,12,"d18O",-6.986538559
"910","GY3",2019-12-01,2019,12,"d18O",-7.063237282
"911","GY3",2020-12-01,2020,12,"d18O",-6.48
"912","GY4",2018-01-01,2018,1,"d18O",-7.598456123
"913","GY4",2019-01-01,2019,1,"d18O",-8.158738138
